bin,exam_exercise,animal,consult_idx,line,categories,n_categories
69e771bfaaba8821972119b0,EX2,Mochi,0,"Bien mélanger la ration s'il trie ses aliments. C'est un chat adulte, donc potentiellement plus réticent à manger des aliments inconnus",preparation_recette,1
69e771bfaaba8821972119b0,EX2,Mochi,0,Diviser la ration idéalement en 3 à 5 repas,distribution_repas,1
69e771bfaaba8821972119b0,EX2,Mochi,0,"Sur le long terme, rester attentif à son poids car c'est un chat inactif",justification_clinique,1
69e771c836566621a8d79a9b,EX1,Isopp,0,Réaliser une transition alimentaire sur 6 jours,transition_alimentaire,1
69e771c836566621a8d79a9b,EX1,Isopp,0,Fractionner les repas (2 à 3 repas par jour),distribution_repas,1
69e771c836566621a8d79a9b,EX1,Isopp,0,Réaliser un suivi du poids (pesée toutes les semaines avec les ASV) et prévoir une consultation de suivi,suivi_poids_et_clinique,1
69e771c836566621a8d79a9b,EX2,Mochi,0,Réaliser une transition alimentaire sur 6 jours,transition_alimentaire,1
69e771c836566621a8d79a9b,EX2,Mochi,0,"Cuire le riz à l’eau sans sel, deux fois plus longtemps que pour l’alimentation humaine",cuisson,1
69e771c836566621a8d79a9b,EX2,Mochi,0,Cuire le poisson à l’eau ou à l’autocuiseur sans sel,cuisson,1
69e771c836566621a8d79a9b,EX2,Mochi,0,Réaliser un suivi du poids de l’animal et prendre rendez-vous pour une consultation de suivi,suivi_poids_et_clinique,1
69e771c836566621a8d79a9b,EX2,Mochi,0,Fractionner les repas au cours de la journée (le plus de repas possible),distribution_repas,1
69e771c836566621a8d79a9b,EX2,Mochi,0,Proposer des jeux d’enrichissement pour stimuler l’animal et augmenter son niveau d’activité physique,activite_physique;enrichissement_environnement,2
69e771c936566621a8d79aa0,EX1,Isopp,0,réaliser une transition alimentaire sur 6 jours,transition_alimentaire,1
69e771c936566621a8d79aa0,EX1,Isopp,0,réaliser un suivi du poids,suivi_poids_et_clinique,1
69e771c936566621a8d79aa0,EX1,Isopp,0,utiliser une gamelle anti glouton pour augmenter le sentiment de satiété,distribution_repas;satiete_appetit,2
69e771c936566621a8d79aa0,EX2,Mochi,0,réaliser une transition alimentaire sur 6 jours,transition_alimentaire,1
69e771c936566621a8d79aa0,EX2,Mochi,0,bien cuire tous les aliments à l’eau (2 fois plus que pour les humains pour le riz),cuisson,1
69e771c936566621a8d79aa0,EX2,Mochi,0,réaliser un suivi du poids,suivi_poids_et_clinique,1
69e771d336566621a8d79ad1,EX1,Isopp,0,La ration actuelle d'Isopp est trop riche par rapport à ses besoins,justification_clinique,1
69e771d336566621a8d79ad1,EX1,Isopp,0,"C'est un mâle castré, il faudrait donc le nourrir avec un aliment pour chien stérilisé",,0
69e771d336566621a8d79ad1,EX1,Isopp,0,"Il faudra faire une transition alimentaire sur une semaine avec les nouvelles croquettes, et peser Isopp régulièrement afin de suivre son poids",transition_alimentaire;suivi_poids_et_clinique,2
69e771d336566621a8d79ad1,EX2,Mochi,0,"Cette ration ménagère couvre les besoins énergétiques de Mochi, avec des protéines, glucides, lipides, vitamines et oligo-éléments",complementation_cmv,1
69e771d336566621a8d79ad1,EX2,Mochi,0,"La courgette permet d'apporter de l'eau, le chat étant un petit buveur",hydratation_eau;justification_clinique,2
69e771d336566621a8d79ad1,EX2,Mochi,0,Il faudrait néanmoins enrichir l'intérieur pour ses dépenses énergetiques,,0
69e771edaaba882197211a4d,EX1,Isopp,0,Conseils nutritionnels :,,0
69e771edaaba882197211a4d,EX1,Isopp,0,Suivre le poids d'Isopp toutes les 2 semaines,suivi_poids_et_clinique,1
69e771edaaba882197211a4d,EX1,Isopp,0,Faire une transition alimentaire sur 6j,transition_alimentaire,1
69e771edaaba882197211a4d,EX1,Isopp,0,Distribuer en 2 à 3 repas par jours,distribution_repas,1
69e771edaaba882197211a4d,EX2,Mochi,0,Préparation de la ration :,,0
69e771edaaba882197211a4d,EX2,Mochi,0,"Cuire le riz, les haricots et le colin à la vapeur ou à l'auto-cuiseur",cuisson,1
69e771edaaba882197211a4d,EX2,Mochi,0,Bien cuire le riz pour qu'il soit plus digeste (au moins 2 fois plus que pour nous),cuisson,1
69e771edaaba882197211a4d,EX2,Mochi,0,Ajouter l'huile et les minéraux après la cuisson,cuisson;ordre_ingredients;complementation_cmv,3
69e771edaaba882197211a4d,EX2,Mochi,0,Servir tiède,preparation_recette,1
69e771edaaba882197211a4d,EX2,Mochi,0,Ne pas congeler après avoir préparé la ration,,0
69e771edaaba882197211a4d,EX2,Mochi,0,Conseils nutritionnels :,,0
69e771edaaba882197211a4d,EX2,Mochi,0,Suivre le poids de Mochi toutes les 2 semaines,suivi_poids_et_clinique,1
69e771edaaba882197211a4d,EX2,Mochi,0,Faire une transition alimentaire,transition_alimentaire,1
69e771edaaba882197211a4d,EX2,Mochi,0,Fractionner la ration et distribuer en plusieurs repas sur toute la journée,distribution_repas,1
69e771f5856a68218958ea5a,EX1,Isopp,0,Prevoir une transition alimentaire sur 6 jours,transition_alimentaire,1
69e771f5856a68218958ea5a,EX1,Isopp,0,Proposer une gamelle antiglouton/ jeux pour rendre l'accès à la nourriture plus difficile,distribution_repas;activite_physique,2
69e771f5856a68218958ea5a,EX1,Isopp,0,Suivi du poids toute les deux semaines à la clinique,suivi_poids_et_clinique,1
69e771f5856a68218958ea5a,EX2,Mochi,0,Transition alimentaire,transition_alimentaire,1
69e771f5856a68218958ea5a,EX2,Mochi,0,Fractionner le repas en plusieurs fois dans la journée,distribution_repas,1
69e771f5856a68218958ea5a,EX2,Mochi,0,conseils de cuisson; cuire le poisson et  le riz à l'eau (2 fois plus longtemps que pour les humains pour le riz),cuisson,1
69e771f5856a68218958ea5a,EX2,Mochi,0,suivi du poids à la clinique,suivi_poids_et_clinique,1
69e771f5856a68218958ea5a,EX2,Mochi,0,rajouter l'huile et le complément vit'i5 après cuisson,cuisson;ordre_ingredients;complementation_cmv,3
69e771f5856a68218958ea5a,EX2,Mochi,0,bien melanger pour eviter le tri alimentaire,preparation_recette;interdits_aliments,2
69e771f5aaba882197211a74,EX1,Isopp,0,Faire une transition alimentaire,transition_alimentaire,1
69e771f5aaba882197211a74,EX1,Isopp,0,Diviser la ration et donner un repas le matin et un le soir,distribution_repas,1
69e771f5aaba882197211a74,EX1,Isopp,0,suivi du poids,suivi_poids_et_clinique,1
69e771f5aaba882197211a74,EX1,Isopp,0,faire des balades pour le rendre moins sédentaire et favoriser sa perte de poids,activite_physique;objectif_poids,2
69e771f5aaba882197211a74,EX2,Mochi,0,Conseil cuisson : cuire la poulet et le riz à l'eau. Le temps de cuisson du riz est doublé par rapport à celui de l'humain,cuisson,1
69e771f5aaba882197211a74,EX2,Mochi,0,Diviser la ration pour donner plusieurs fois par jour tout au long de la journée,distribution_repas,1
69e771f9856a68218958ea6c,EX1,Isopp,0,Réaliser un suivi du poids de l'animal,suivi_poids_et_clinique,1
69e771f9856a68218958ea6c,EX1,Isopp,0,Faire une transition alimentaire,transition_alimentaire,1
69e771f9856a68218958ea6c,EX1,Isopp,0,Distribuer les repas en 2 ou 3 fois dans la journée,distribution_repas,1
69e771f9856a68218958ea6c,EX1,Isopp,0,Proposer à l'animal un contact social pour l'activité,activite_physique,1
69e771f9856a68218958ea6c,EX2,Mochi,0,Fuire cuir le poulet et le riz à l'eau (le riz deux fois plus que pour humains),cuisson,1
69e771f9856a68218958ea6c,EX2,Mochi,0,Réaliser un suivi de poids toutes les 2 semaines,suivi_poids_et_clinique,1
69e771f9856a68218958ea6c,EX2,Mochi,0,Réaliser une transition alimentaire pendant 6 jours,transition_alimentaire,1
69e771f9856a68218958ea6c,EX2,Mochi,0,Distribuer les repas en plusieurs fois sur la journée,distribution_repas,1
69e771fdaaba882197211a98,EX1,Isopp,0,"étant donné que c'est un chien en surpoids il serait nécessaire tout d'abord de réaliser un suivi du poids de façon régulière, de plus j'ai cherché à baisser la densité énergétique pour favoriser la perte de poids",suivi_poids_et_clinique;objectif_poids,2
69e771fdaaba882197211a98,EX1,Isopp,0,ne pas trop donner de friandises et favoriser les promenades,,0
69e771fdaaba882197211a98,EX2,Mochi ,0,essayer de tout cuire à l'eau ou à a la vapeur. Réaliser aussi un suivi du poids pour voir si la ration correspond,cuisson;suivi_poids_et_clinique,2
69e77206856a68218958ea95,EX1,Isopp,0,On propose une alimentation à base de croquettes et d'aliment humide,,0
69e77206856a68218958ea95,EX1,Isopp,0,"On propose donc des croquettes moins denses énergétiquement et avec un taux supérieur de protéines. Pour éviter la faim, on ajoute la pâtée va participer à augmenter la satiété",satiete_appetit,1
69e77206856a68218958ea95,EX1,Isopp,0,On propose alors la nouvelle ration en réalisant une transition alimentaire sur 6 jours avec la ration précédente,transition_alimentaire,1
69e77206856a68218958ea95,EX1,Isopp,0,"On donne deux repas par jour, un le matin et un autre le soir",,0
69e77206856a68218958ea95,EX1,Isopp,0,On continue de faire un suivi de poids régulier (hebdomadaire),suivi_poids_et_clinique,1
69e77206856a68218958ea95,EX2,Mochi,0,Procéder à une transition alimentaire sur 6 jours avec l'ancienne ration,transition_alimentaire,1
69e77206856a68218958ea95,EX2,Mochi,0,Poursuivre le suivi de poids régulier,suivi_poids_et_clinique,1
69e77206856a68218958ea95,EX2,Mochi,0,Bien cuire le riz à l'eau (deux fois plus que le temps indiqué sur le paquet),cuisson,1
69e77206856a68218958ea95,EX2,Mochi,0,Cuire le poisson à la vapeur ou bouilli à l'eau,cuisson,1
69e77206856a68218958ea95,EX2,Mochi,0,N'ajouter qu'une fois la cuisson terminée l'huile et le Vit'I5 (pour ne pas dégrader les nutriments avec la chaleur),cuisson;complementation_cmv,2
69e77206856a68218958ea95,EX2,Mochi,0,Ne pas saler,,0
69e77206856a68218958ea95,EX2,Mochi,0,Servir tiède,preparation_recette,1
69e7720caaba882197211ad5,EX1,Isopp,0,Nouvelle ration: 400g par jour de croquettes Mobility+Satiety Royal Canin,transition_alimentaire,1
69e7720caaba882197211ad5,EX1,Isopp,0,Dans la mesure du possible augmenter petit à petit son activité physique journalière et donner sa ration en plusieurs fois notamment sous forme de jeux et de récompenses,distribution_repas;activite_physique,2
69e77233aaba882197211b79,EX1,Isopp,0,Faire un suivi de poids régulier (toutes les semaines ou 1 semaine sur 2),suivi_poids_et_clinique,1
69e77233aaba882197211b79,EX1,Isopp,0,Faire une transition alimentaire pour commencer la nouvelle ration,transition_alimentaire,1
69e77233aaba882197211b79,EX1,Isopp,0,Proposer les croquettes dans une gamelle anti-glouton,distribution_repas,1
69e77233aaba882197211b79,EX1,Isopp,0,Proposer plus d'activité si possible,activite_physique,1
69e77233aaba882197211b79,EX2,Mochi,0,Faire un suivi de poids régulier,suivi_poids_et_clinique,1
69e77233aaba882197211b79,EX2,Mochi,0,Faire une transition alimentaire,transition_alimentaire,1
69e7723baaba882197211b9f,EX1,Isopp,0,Faire un suivi du poidss régulier à la clinique (tous les 10 jours au minimum au début),suivi_poids_et_clinique,1
69e7723baaba882197211b9f,EX1,Isopp,0,"Proposer plus de sorties, essayer les sports canin",,0
69e7723baaba882197211b9f,EX1,Isopp,0,Diviser la ration en 2 repas par jour,distribution_repas,1
69e7723baaba882197211b9f,EX1,Isopp,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e7723baaba882197211b9f,EX2,Mochi,0,Diviser la ration en au moins 2 repas par jour,distribution_repas,1
69e7723baaba882197211b9f,EX2,Mochi,0,Cuire le riz à l’eau (2 fois plus longtemps que le temps pour humain),cuisson,1
69e7723baaba882197211b9f,EX2,Mochi,0,Cuire les légumes à la vapeur,cuisson,1
69e7723baaba882197211b9f,EX2,Mochi,0,Cuire le poisson à la vapeur,cuisson,1
69e7723baaba882197211b9f,EX2,Mochi,0,Rajouter l’huile post cuisson,cuisson,1
69e7723baaba882197211b9f,EX2,Mochi,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e7723baaba882197211b9f,EX2,Mochi,0,Suivi régulier de l’animal et de son poids nécessaire,suivi_poids_et_clinique,1
69e7725c36566621a8d79d1f,EX1,Isopp,0,Faire une transition alimentaire progressive sur 6 jours,transition_alimentaire,1
69e7725c36566621a8d79d1f,EX1,Isopp,0,Faire un suivi de poids en pesant Isopp tous les deux semaines,suivi_poids_et_clinique,1
69e7725c36566621a8d79d1f,EX1,Isopp,0,"Repartir la ration en plusieurs petits repas, la mettre dans une gamelle anti-glouton et des jouets",distribution_repas,1
69e7725c36566621a8d79d1f,EX2,Mochi,0,Faire une transition alimentaire,transition_alimentaire,1
69e7725c36566621a8d79d1f,EX2,Mochi,0,Faire un suivi du poids en pesant Mochi tous les deux semaines,suivi_poids_et_clinique,1
69e7725c36566621a8d79d1f,EX2,Mochi,0,Repartir la ration en plusieurs petits repas,distribution_repas,1
69e7725c36566621a8d79d1f,EX2,Mochi,0,Conseil de cuison : cuire le colin et le riz à l'eau. Cuire le riz le double du temps indiqué sur l'emballage. Ajouter l'huile de colza et le Vit'i5 juste avant de servir le repas,cuisson;distribution_repas;complementation_cmv,3
69e7728036566621a8d79dc7,EX1,Isopp,0,Réaliser une transition alimentaire (en 1 à 2 semaines),transition_alimentaire,1
69e7728036566621a8d79dc7,EX1,Isopp,0,Espacer les repas dans la journée,distribution_repas,1
69e7728036566621a8d79dc7,EX1,Isopp,0,Réaliser un suivi du poids,suivi_poids_et_clinique,1
69e7728036566621a8d79dc7,EX1,Isopp,0,Utiliser une gamelle anti-glouton,distribution_repas,1
69e7728036566621a8d79dc7,EX2,Mochi,0,Réaliser une cuisson à la vapeur pour le riz et le poulet,cuisson,1
69e7728036566621a8d79dc7,EX2,Mochi,0,Le riz doit être cuit deux fois plus longtemps que pour les humains,cuisson,1
69e7728036566621a8d79dc7,EX2,Mochi,0,Ajouter l'huile après cuisson,cuisson;ordre_ingredients,2
69e7728036566621a8d79dc7,EX2,Mochi,0,Réaliser une transition alimentaire (une à deux semaines),transition_alimentaire,1
69e7728036566621a8d79dc7,EX2,Mochi,0,Réaliser un suivi du poids,suivi_poids_et_clinique,1
69e7728036566621a8d79dc7,EX2,Mochi,0,Espacer les repas dans la journée,distribution_repas,1
69e7728036566621a8d79dc7,EX2,Mochi,0,Distribuer les repas dans des jeux,distribution_repas;activite_physique,2
69e7728136566621a8d79de0,EX1,Isopp,0,Réaliser une transition alimentaire (6 jours),transition_alimentaire,1
69e7728136566621a8d79de0,EX1,Isopp,0,"Donner la ration journalière en plusieurs repas (2, idéalement 3)",distribution_repas,1
69e7728136566621a8d79de0,EX1,Isopp,0,Utiliser des tapis de jeux,activite_physique,1
69e7728136566621a8d79de0,EX2,Mochi,0,"Cuire le poulet, les haricots et le riz à la vapeur",cuisson,1
69e7728136566621a8d79de0,EX2,Mochi,0,Ajouter l'huile de colza et le Vit'i5 après cuisson,cuisson;ordre_ingredients;complementation_cmv,3
69e77283aaba882197211d2e,EX1,Isopp,0,Réaliser une transition alimentaire sur 6 jours,transition_alimentaire,1
69e77283aaba882197211d2e,EX1,Isopp,0,Réaliser un suivi du poids toutes les 2 semaines,suivi_poids_et_clinique,1
69e77283aaba882197211d2e,EX1,Isopp,0,Diviser les repas en 2 à 3 repas et utiliser une gamelle anti gluton,distribution_repas,1
69e77283aaba882197211d2e,EX1,Isopp,0,Eau à volonté,hydratation_eau,1
69e77283aaba882197211d2e,EX2,Mochi,0,Réaliser transition alimentaire sur 6 jours,transition_alimentaire,1
69e77283aaba882197211d2e,EX2,Mochi,0,Suivre le poids toutes les 2 semaines,suivi_poids_et_clinique,1
69e77283aaba882197211d2e,EX2,Mochi,0,Diviser les repas (10 à 20 repas par jour) et enrichir l'environnement (en cachant les aliments dans 70% des cas un jouet simple et 30% des cas un jouet difficile),distribution_repas;enrichissement_environnement,2
69e77283aaba882197211d2e,EX2,Mochi,0,"Cuire le poulet à l'eau, les riz à l'eau et 2 fois plus longtemps que pour nous et les haricots cuit à la vapeur",cuisson,1
69e7728436566621a8d79e1c,EX1,Isopp,0,Faire la transition alimentaire avec la nouvelle ration proposée sur 6j,transition_alimentaire,1
69e7728436566621a8d79e1c,EX1,Isopp,0,Répartir les repas sur la journée (2-3 repas par jour) et les distribuer sous forme de jeu,distribution_repas;activite_physique,2
69e7728436566621a8d79e1c,EX1,Isopp,0,Faire un suivi de poids toute les semaines,suivi_poids_et_clinique,1
69e7728436566621a8d79e1c,EX2,Mochi,0,Faire cuire le riz et le colin à la vapeur,cuisson,1
69e7728436566621a8d79e1c,EX2,Mochi,0,Faire une transition alimentaire sur 6 jours,transition_alimentaire,1
69e7728436566621a8d79e1c,EX2,Mochi,0,Faire le suivi du poids toute les 2 semaines,suivi_poids_et_clinique,1
69e77285aaba882197211d47,EX1,Isopp,0,Faire une transition alimentaire de 6 jours,transition_alimentaire,1
69e77285aaba882197211d47,EX1,Isopp,0,"Faire un suivi du poids toutes les 2 semaines, et suivi en consultation",suivi_poids_et_clinique,1
69e77285aaba882197211d47,EX1,Isopp,0,"Augmenter les activités physique (balade, jeux)",activite_physique,1
69e77285aaba882197211d47,EX1,Isopp,0,Mettre des croquettes (cachée) dans des jouets,,0
69e77285aaba882197211d47,EX2,Mochi,0,Faire une transition alimentaire de 6 jours,transition_alimentaire,1
69e77285aaba882197211d47,EX2,Mochi,0,Faire un suivi de poids toutes les semaines/ 2 semaines,suivi_poids_et_clinique,1
69e77285aaba882197211d47,EX2,Mochi,0,conseil de cuisson : cuire le riz 2 fois plus longtemps que pour les humains. Cuire le blanc de poulet et le riz dans de l'eau. (Cuiseur à riz optimal),cuisson,1
69e77285aaba882197211d47,EX2,Mochi,0,Distribuer le repas en plusieurs portions au cours de la journée,distribution_repas,1
69e7728a856a68218958ed1b,EX1,Iopp,0,Plan perte de poids :,objectif_poids,1
69e7728a856a68218958ed1b,EX1,Iopp,0,faire une transition alimentaire de 6 jours,transition_alimentaire,1
69e7728a856a68218958ed1b,EX1,Iopp,0,répartir les repas dans la journée,distribution_repas,1
69e7728a856a68218958ed1b,EX1,Iopp,0,suivre le poids de Isopp toutes les 2 semaines,suivi_poids_et_clinique,1
69e7728a856a68218958ed1b,EX1,Iopp,0,faire faire de l'exercice à Isopp (promenade),activite_physique,1
69e7728a856a68218958ed1b,EX2,Mochi,0,faire une transition alimentaire de 6 jours,transition_alimentaire,1
69e7728a856a68218958ed1b,EX2,Mochi,0,répartir la ration en plusieurs repas sur la journée,distribution_repas,1
69e7728a856a68218958ed1b,EX2,Mochi,0,faire cuire le colin et le riz à l'eau (faire cuire deux fois plus longtemps que pour l'humain),cuisson,1
69e7728a856a68218958ed1b,EX2,Mochi,0,suivre le poids de Mochi toutes les 2 semaines,suivi_poids_et_clinique,1
69e7728baaba882197211d8b,EX1,Isopp,0,"Conseils pour la nouvelle ration : Transition alimentaire , divisé le repas en plusieurs fois, gamelle de jeu pour que le chien y passe plus de temps et faire un suivi du poids toutes les deux semaines",transition_alimentaire;distribution_repas;suivi_poids_et_clinique;activite_physique,4
69e7728baaba882197211d8b,EX2,Mochi,0,"Conseils : temps de cuisson du riz : 2 fois le temps pour l'humain,  transtion alimentaire recommandée , divison de la ration dans la journée  , suivi du poids ,",cuisson;suivi_poids_et_clinique,2
69e7729736566621a8d79ea5,EX1,Isopp,0,Continuer à suivre le poids,suivi_poids_et_clinique,1
69e7729736566621a8d79ea5,EX1,Isopp,0,Proposer la nourriture dans une gamelle anti-glouton ou des tapis de fouilles,distribution_repas,1
69e7729736566621a8d79ea5,EX1,Isopp,0,proposer la ration sur plusieurs repas espacés (2-3 fois par jour),distribution_repas,1
69e7729736566621a8d79ea5,EX2,Mochi,0,Cuir à la vapeur d’eau ou à l’eau les ingrédients,cuisson,1
69e7729736566621a8d79ea5,EX2,Mochi,0,cuir 2fois plus de temps le riz que le temps préconisé en humaine,cuisson,1
69e7729736566621a8d79ea5,EX2,Mochi,0,suivre le poids,suivi_poids_et_clinique,1
69e772b1856a68218958ee17,EX1,Isopp,0,"Faire une transition alimentaire sur quelques jours, mettre en place une gamelle anti-glouton et faire un suivi du poids",transition_alimentaire;distribution_repas;suivi_poids_et_clinique,3
69e772b1856a68218958ee17,EX2,Mochi,0,"Faire transition alimentaire sur 6 jours et suivre le poids de l'animal. Pour la cuisson des aliments, privilégier la cuisson à la vapeur",transition_alimentaire;cuisson;suivi_poids_et_clinique,3
69e772b3aaba882197211e61,EX1,Isopp,0,Réaliser une transition alimentaire sur 6jours,transition_alimentaire,1
69e772b3aaba882197211e61,EX1,Isopp,0,Diviser les repas et les distribuer dans des gamelles anti-gloutons,distribution_repas,1
69e772b3aaba882197211e61,EX1,Isopp,0,Laisser un bol d’eau fraîche à volonté,hydratation_eau,1
69e772b3aaba882197211e61,EX1,Isopp,0,Peser Isopp toutes les 2 semaines,suivi_poids_et_clinique,1
69e772b3aaba882197211e61,EX2,Mochi,0,Faire une transition alimentaire sur 6jours,transition_alimentaire,1
69e772b3aaba882197211e61,EX2,Mochi,0,Cuire le poisson et le riz à l’eau (cuire le riz deux fois plus longtemps que pour un humain),cuisson,1
69e772b3aaba882197211e61,EX2,Mochi,0,Diviser les repas en petites quantités réparties sur la journée,distribution_repas,1
69e772b3aaba882197211e61,EX2,Mochi,0,Laisser de l’eau frâche à volonté,,0
69e772b3aaba882197211e61,EX2,Mochi,0,"Suivre le poids de Mochi, le peser toutes les 2 semaines",suivi_poids_et_clinique,1
69e772c0856a68218958ee75,EX1,Isopp,0,Changement de ration : une transition sur minimum 1 semaine est nécessaire. Division du repas en 2 : 125g le midi et 125g le soir,transition_alimentaire;distribution_repas,2
69e772c0856a68218958ee75,EX2,Mochi,0,Ration à diviser en plusieurs petits repas par jour si possible (ex: 4 repas de 36g),distribution_repas,1
69e772ccaaba882197211ee8,EX1,Isopp,0,transition alimentaire de 6 jours,transition_alimentaire,1
69e772ccaaba882197211ee8,EX1,Isopp,0,faire un suivi clinique  du poids,suivi_poids_et_clinique,1
69e772ccaaba882197211ee8,EX1,Isopp,0,"favoriser les jeux, activité physique",activite_physique,1
69e772ccaaba882197211ee8,EX1,Isopp,0,diviser la ration en petites quantités pour favoriser la satiété,distribution_repas;satiete_appetit,2
69e772ccaaba882197211ee8,EX2,Mochi,0,faire une transition alimentaire,transition_alimentaire,1
69e772ccaaba882197211ee8,EX2,Mochi,0,cuisson riz environ deux fois plus lontemps que pour notre cuisson du riz,cuisson,1
69e772ccaaba882197211ee8,EX2,Mochi,0,cuire les haricots à la vapeur ainsi que la viande,cuisson,1
69e772ccaaba882197211ee8,EX2,Mochi,0,ajouter l'huile et les vitamines après la cuisson,cuisson;ordre_ingredients;complementation_cmv,3
69e772ccaaba882197211ee8,EX2,Mochi,0,a volonté,,0
69e772ccaaba882197211ee8,EX2,Mochi,0,ne pas mettre dans les jouets pour des questions d'humidité,,0
69e772ccaaba882197211ee8,EX2,Mochi,0,suivi clinique du poids pour voir si la ration lui convient bien,suivi_poids_et_clinique,1
69e772de36566621a8d79fd6,EX1,Isopp,0,faire une transition alimentaire,transition_alimentaire,1
69e772de36566621a8d79fd6,EX1,Isopp,0,suivre le poids du chien régurlièrement (toutes les 2 semaines),suivi_poids_et_clinique,1
69e772de36566621a8d79fd6,EX1,Isopp,0,Possibilité d'ajouter des courgettes cuites à l'eau pour atteindre la satiété,cuisson;satiete_appetit,2
69e772de36566621a8d79fd6,EX1,Isopp,0,"Mettre les croquettes dans des jeux, enrichissements pour que ça prenne plus de temps à Isopp pour manger",activite_physique,1
69e772de36566621a8d79fd6,EX2,Mochi,0,conseil cuisson : cuire a l'eau le poisson et le riz (la cuisson est 2 fois plus longue pour le riz que pour un humain),cuisson,1
69e772de36566621a8d79fd6,EX2,Mochi,0,faire un suivi régulier du poid de Mochi toutes les 2 semaines,suivi_poids_et_clinique,1
69e772de36566621a8d79fd6,EX2,Mochi,0,Faire une transition alimentaire,transition_alimentaire,1
69e772de36566621a8d79fd6,EX2,Mochi,0,diviser en plusieurs repas dans la journée la ration,distribution_repas,1
69e772e4aaba882197211f45,EX1,Isopp,0,Pour commencer faire une transition alimentaire sur 6 jours,transition_alimentaire,1
69e772e4aaba882197211f45,EX1,Isopp,0,Donner le repas en plusieurs fois (2-3 repas par jour),distribution_repas,1
69e772e4aaba882197211f45,EX1,Isopp,0,Mettre une gamelle anti-glouton pour permettre au chien de manger moins vite et d'améliorer sa satiété,distribution_repas;satiete_appetit,2
69e772e4aaba882197211f45,EX1,Isopp,0,Mettre de l'eau dans les croquettes afin d'améliorer la satiété,satiete_appetit,1
69e772e4aaba882197211f45,EX1,Isopp,0,Et enfin on fait un suivi clinique mais surtout du poid,suivi_poids_et_clinique,1
69e772e4aaba882197211f45,EX2,Mochi ,0,Pour cette ration ménagère :,,0
69e772e4aaba882197211f45,EX2,Mochi ,0,Faire une transition alimentaire,transition_alimentaire,1
69e772e4aaba882197211f45,EX2,Mochi ,0,"Cuire à la vapeur le colin,le riz (deux fois plus que pour l'humain pour le riz)",cuisson,1
69e772e4aaba882197211f45,EX2,Mochi ,0,Suivi clinique à faire et surtout le poid,suivi_poids_et_clinique,1
69e7731aaaba88219721201d,EX1,Isopp,0,Faire une transition alimentaire sur 6 jours,transition_alimentaire,1
69e7731aaaba88219721201d,EX1,Isopp,0,Faire un suivi du poids toutes les deux semaines,suivi_poids_et_clinique,1
69e7731aaaba88219721201d,EX1,Isopp,0,Diviser la ration sur toute la journée,distribution_repas,1
69e7731aaaba88219721201d,EX2,Mochi,0,Faire une transition alimentaire sur 6 jours,transition_alimentaire,1
69e7731aaaba88219721201d,EX2,Mochi,0,Faire un suivi du poids toutes les deux semaines,suivi_poids_et_clinique,1
69e7731aaaba88219721201d,EX2,Mochi,0,Diviser la ration sur toute la journée,distribution_repas,1
69e7731aaaba88219721201d,EX2,Mochi,0,Conseil de cuisson:,cuisson,1
69e7731aaaba88219721201d,EX2,Mochi,0,"faire cuire le poulet, les haricots et le riz à l’eau (2 fois plus longtemps que l’homme)",cuisson,1
69e7731aaaba88219721201d,EX2,Mochi,0,ajouter les vitamines et l’huile de colza après cuisson du riz du poulet et des haricot,cuisson;ordre_ingredients;complementation_cmv,3
69e7731caaba88219721202c,EX1,Isopp,0,transition alimentaire sous 6 jours,transition_alimentaire,1
69e7731caaba88219721202c,EX1,Isopp,0,utiliser une gamelle anti-glouton,distribution_repas,1
69e7731caaba88219721202c,EX1,Isopp,0,utiliser des jeux pour qu'il mange moins vite,activite_physique,1
69e7731caaba88219721202c,EX1,Isopp,0,séparer les repas en 2-3 fois par jour,distribution_repas,1
69e7731caaba88219721202c,EX2,Mochi,0,Cuire le riz en mode sushi ou à l'eau (deux fois plus longtemps que pour les humains),cuisson,1
69e7731caaba88219721202c,EX2,Mochi,0,cuire les aliments à l'eau,cuisson,1
69e7731caaba88219721202c,EX2,Mochi,0,"si Mochi avait des croquettes avant, faire une transition alimentaire sous 6 jours",transition_alimentaire,1
69e7731eaaba882197212031,EX1,ISOPP,0,donner la ration en deux fois (moitié matin/moitié soir),distribution_repas,1
69e7731eaaba882197212031,EX1,ISOPP,0,donner la ration dans une gamelle anti-glouton et/ou dans des jeux,distribution_repas;activite_physique,2
69e7731eaaba882197212031,EX1,ISOPP,0,suivre le poids toutes les deux semaines pour voir évolution,suivi_poids_et_clinique,1
69e7731eaaba882197212031,EX1,ISOPP,0,"augmenter l'activité physique : le sortir plus souvent en liberté, pour des moments de jeux ou bien faire un sport canin avec lui. Essayer d'avoir 2h d'activité par jour minimum",activite_physique,1
69e7731eaaba882197212031,EX2,Mochi,0,Transition alimentaire sur 6/7j,transition_alimentaire,1
69e7731eaaba882197212031,EX2,Mochi,0,Faire attention au tri des aliments lors des repas,,0
69e7731eaaba882197212031,EX2,Mochi,0,Suivi du poids toutes les deux semaines environ,suivi_poids_et_clinique,1
69e7731eaaba882197212031,EX2,Mochi,0,Pourquoi pas répartir les repas en deux : matin et soir,distribution_repas,1
