bin,exam_exercise,animal,consult_idx,n_lines,categories_detected,activite_physique,aspects_sociaux,complementation_cmv,cuisson,distribution_repas,enrichissement_environnement,hydratation_eau,interdits_aliments,justification_clinique,morceaux_decoupe,objectif_poids,ordre_ingredients,preparation_recette,satiete_appetit,suivi_poids_et_clinique,transition_alimentaire,text
69e772ccaaba882197211ee8,EX2,Mochi,0,7,complementation_cmv;cuisson;ordre_ingredients;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,"- faire une transition alimentaire
- cuisson riz environ deux fois plus lontemps que pour notre cuisson du riz
- cuire les haricots à la vapeur ainsi que la viande
- ajouter l'huile et les vitamines après la cuisson. 
- a volonté 
- ne pas mettre dans les jouets pour des questions d'humidité
- suivi clinique du poids pour voir si la ration lui convient bien"
69e772de36566621a8d79fd6,EX1,Isopp,0,4,activite_physique;cuisson;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,"faire une transition alimentaire
suivre le poids du chien régurlièrement (toutes les 2 semaines)
Possibilité d'ajouter des courgettes cuites à l'eau pour atteindre la satiété 
Mettre les croquettes dans des jeux, enrichissements pour que ça prenne plus de temps à Isopp pour manger"
69e772de36566621a8d79fd6,EX2,Mochi,0,4,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"conseil cuisson : cuire a l'eau le poisson et le riz (la cuisson est 2 fois plus longue pour le riz que pour un humain) 
faire un suivi régulier du poid de Mochi toutes les 2 semaines
Faire une transition alimentaire
diviser en plusieurs repas dans la journée la ration"
69e772e4aaba882197211f45,EX1,Isopp,0,5,distribution_repas;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,"Pour commencer faire une transition alimentaire sur 6 jours 
Donner le repas en plusieurs fois (2-3 repas par jour)
Mettre une gamelle anti-glouton pour permettre au chien de manger moins vite et d'améliorer sa satiété 
Mettre de l'eau dans les croquettes afin d'améliorer la satiété
Et enfin on fait un suivi clinique mais surtout du poid"
69e772e4aaba882197211f45,EX2,Mochi ,0,4,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Pour cette ration ménagère : 
- Faire une transition alimentaire 
- Cuire à la vapeur le colin,le riz (deux fois plus que pour l'humain pour le riz)
- Suivi clinique à faire et surtout le poid."
69e7731aaaba88219721201d,EX1,Isopp,0,3,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire sur 6 jours.
Faire un suivi du poids toutes les deux semaines.
Diviser la ration sur toute la journée."
69e7731aaaba88219721201d,EX2,Mochi,0,6,complementation_cmv;cuisson;distribution_repas;ordre_ingredients;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,"Faire une transition alimentaire sur 6 jours.
Faire un suivi du poids toutes les deux semaines.
Diviser la ration sur toute la journée.

Conseil de cuisson: 
-faire cuire le poulet, les haricots et le riz à l’eau (2 fois plus longtemps que l’homme)
-ajouter les vitamines et l’huile de colza après cuisson du riz du poulet et des haricot."
69e7731caaba88219721202c,EX1,Isopp,0,4,activite_physique;distribution_repas;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"- transition alimentaire sous 6 jours
- utiliser une gamelle anti-glouton
- utiliser des jeux pour qu'il mange moins vite
- séparer les repas en 2-3 fois par jour"
69e7731caaba88219721202c,EX2,Mochi,0,3,cuisson;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"- Cuire le riz en mode sushi ou à l'eau (deux fois plus longtemps que pour les humains)
- cuire les aliments à l'eau 
- si Mochi avait des croquettes avant, faire une transition alimentaire sous 6 jours"
69e7731eaaba882197212031,EX1,ISOPP,0,4,activite_physique;distribution_repas;suivi_poids_et_clinique,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"- donner la ration en deux fois (moitié matin/moitié soir)

- donner la ration dans une gamelle anti-glouton et/ou dans des jeux. 

-suivre le poids toutes les deux semaines pour voir évolution

- augmenter l'activité physique : le sortir plus souvent en liberté, pour des moments de jeux ou bien faire un sport canin avec lui. Essayer d'avoir 2h d'activité par jour minimum."
69e7731eaaba882197212031,EX2,Mochi,0,5,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"- Transition alimentaire sur 6/7j 

- Faire attention au tri des aliments lors des repas

- Suivi du poids toutes les deux semaines environ

- Pourquoi pas répartir les repas en deux : matin et soir

- Cuisson riz/poulet : cuire à l'eau (deux fois plus de temps que les humains), ou cuire à l'auto-cuiseur à riz mode Sushi."
69e7736136566621a8d7a1d7,EX1,Isopp,0,5,activite_physique;interdits_aliments;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,"-Royal canin satiety pour diminuer la sensation de faim (même quantité mais plus de protéine et densité énergétique plus faible) 
-Royal canin neutered faible densité énergétique mais aussi plus faible en protéine donc sensation de faim non diminué
-transition alimentaire sur 6 jours pour éviter les diarrhées
-augmenter l'activité physique si possible mais pas juste après les repas 
-Faire un suivi de poids et avoir l'objectif qu'il fasse environ 25kg reprendre rendez vous d'ici la pour réadapter la ration"
69e7736136566621a8d7a1d7,EX2,Mochi,0,7,cuisson;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"-peut remplacer le colin par du poule 
-peut remplacer haricot par des courgettes 
-cuire les aliments à la vapeur pour conserver les propriétés
-servir entre 27 et 30 degrés
-haricot soit en boite de conserve soit frais avec du sel
-si avant croquette faire une transition sur 6j 
(quantité de colin semble élevé et quantité de haricot semble faible ?)"
69e77382aaba8821972121d2,EX1,Isopp,0,3,activite_physique;cuisson;enrichissement_environnement;satiete_appetit;transition_alimentaire,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,"Réaliser une transition alimentaire sur 6 jours entre l'ancien aliment et le nouveau : 2 jours avec 75% de l'ancien aliment et 25% du nouveau, 2 jours à 50%-50% et 2 jours avec 25% de l'ancien aliment et 75% du nouveau.

Possibilité de rajouter des courgettes ou des haricots vert (bouillis sans ajout de sel) à l'alimentation si le chien a faim.

Possibilité de cacher les croquettes dans des jeux (types tapis de fouilles) afin de ralentir l'ingestion du chien et que la sensation de satiété se mette en place."
69e77382aaba8821972121d2,EX2,Mochi,0,5,complementation_cmv;cuisson;ordre_ingredients,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Bien cuire le poisson sans rien y ajouter.
Faire bien cuire le riz (à l'autocuiseur en mode sushi).
Faire cuire les haricots sans rien y ajouter.
Ajouter les vitamines et vit'i5 après que tout ait été mélangé et cuit.
Attendre que la ration refroidisse avant de la donner au chat."
69e773ad856a68218958f272,EX1,Isopp,0,1,justification_clinique;satiete_appetit;transition_alimentaire,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Nouvelle ration qui devrait davantage rassasier Isopptout en étant moins dense énergetiquement cela devrait lui permettre de perdrfe du poids.
69e773ad856a68218958f272,EX2,Mochi,0,1,cuisson,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cuire le riz et le poisson à l'eau ou cuiseur à riz
69e773ad856a68218958f27a,EX1,Isopp,0,4,activite_physique;distribution_repas;enrichissement_environnement;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,"Il faut réaliser une transition alimentaire avec la nouvelle ration virbac (densité énergétique plus faible et plus riche en protéine). Il faudrait aussi diviser la prise de repas et faire un suivi du poids (avec éventuellement une visite à la clinique d'ici 1 mois). Il serait intéressant d'utiliser une gamelle antiglouton ou tapis de fouille. Si cela est possible il faudrait aussi que Isopp soit plus actif, pour cela augmenter le nombre de sortie et/ou la durée."
69e773ad856a68218958f27a,EX2,Mochi,0,4,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Cuire le colin, le riz et les courgettes à l'eau. Cuire le riz deux fois plus longtemps que temps pour humain. Il faut réaliser une transition alimentaire et faire un suivi du poids. Divisée la prise de repas."
69e773ae36566621a8d7a377,EX1,Isopp,0,3,distribution_repas;objectif_poids;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"effectuer un suivi de perte de poids de Isopp
effectuer une transition alimentaire de deux semaines 
distribuer plusieurs repas pour améliorer la satiété"
69e773ae36566621a8d7a377,EX2,Mochi,0,4,complementation_cmv;cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,"- faire cuire le riz et les haricots à la vapeur (2 fois plus de temps que pour les humains pour le riz), mettre l'huile et le CMV à la fin (ne pas les cuire)
- distribuer plusieurs petits repas
- effectuer une transition alimentaire d'au moins 2 semaines si Mochi mangeait des croquettes auparavant
- effectuer un suivi de Mochi"
69e773b3856a68218958f2dd,EX1,Isopp,0,4,activite_physique;distribution_repas;objectif_poids,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Alimentation a donner en 2 repas par jour avec des jeux ludique pour le chien pour favoriser la consommation. 
Donner en deux fois 137g (ration equilibre)
Favoriser des marches en meme temps pour permettre la perte de poids (2-3h d'activite par jour)
Si presence d'autres chien favoriser la consomation d'aliment ensemble, espece sociale"
69e773b3856a68218958f2dd,EX2,Mochi,0,5,activite_physique;complementation_cmv;cuisson;distribution_repas;hydratation_eau,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,"Cuir le riz (2 fois cuisson humaine)
Rajouter huile et vitamines/mineraux apres la cuisson de riz et poisson
Donner l'aliment avec de l'eau a cote, favoriser hydratation

A donner en plusieurs fois, petits repas pour le chat (6-8 fois par jour)
A donner la ration menagere avec des jeux ludiques pour aider la prise alimentaire"
69e773b6aaba882197212355,EX1,Isopp,0,5,activite_physique;aspects_sociaux;distribution_repas;transition_alimentaire,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"transition alimentaire sur 6 jours - possibilité de prise sociale (dans la main)
croquettes à mettre dans une gamelle antiglouton ou jeux 
séparer la ration en deux repas (matin soir) ou trois 
essayer de sortir un peu plus et de le stimuler"
69e773b6aaba882197212355,EX2,Mochi,0,5,aspects_sociaux;cuisson;transition_alimentaire,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"faire cuire le riz et les haricots à l'eau 
faire cuire le colin 
ajoutez ensuite huile de colza et Vt'i5
transition alimentaire sur 6 jours - possibilité de prise sociale (à la main)"
69e773b8856a68218958f303,EX1,Isopp,0,9,activite_physique;distribution_repas;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Passage à une alimentation mixte : 1 boîte de pâtée (Royal Canin Neutered Adult humide)+ 145g de croquettes (Royal Canin Satiety)

Transition alimentaire en 6 jours :
J1 et J2 : donner 75% de l'ancien aliment + 25% du nouveau 
J3 et J4 : donner 50% de l'ancien aliment + 50% du nouveau
J5 et J6 : donner 25% de l'ancien aliment + 75% du nouveau

Toujours veiller à laisser de l'eau accessible et à volonté

Nourrir Isopp 2 fois par jour à distance des activités sportives et balades, si possible dans une gamelle anti-glouton ou autre support visant à ralentir la prise alimentaire

Surveiller régulièrement le poids (1 fois par semaine)

Proposer des activités physiques et/ou des temps de jeu à Isopp"
69e773ba856a68218958f315,EX1,Isopp,0,5,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Conseils nutritionnels :
- donner la ration en plusieurs fois (3 repas par jour)
- transition alimentaire sur 6 jours
- suivi du poids (peser toutes les 2 semaines)
- enrichissements"
69e773ba856a68218958f315,EX2,Mochi,0,7,complementation_cmv;cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,"Conseils nutritionnels :
- cuire le colin et le riz à l'eau (cuire du riz deux fois plus qu'en humaine)
- ajouter l'huile et le Vit'i5 orange après

- Transition alimentaire sur 6 jours
- Donner le repas en plusieurs fois
- Suivi du poids : peser Moshi toutes les 2 semaines
- enrichissements"
69e773d636566621a8d7a4b3,EX1,Isopp,0,3,activite_physique;satiete_appetit,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Changement de la ration alimentaire : 250 g/jour de croquettes Virbac
Moins de croquettes mais plus de proteines qui a une action sur la satiete

Chien inactif, il peut être interessant de mettre en place des activites en cachant des croquettes dans des jouets"
69e773d6856a68218958f3b5,EX1,Isopp,0,5,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"- Transition alimentaire en 6j (75/25 ; 50/50 ; 25/75)
- Gamelle anti-glouton
- ration diviser en deux repas dans la journée
- Suivre le poids régulièrement (tous les 1-2 jours)
- Faire plus d'activités"
69e773d6856a68218958f3b5,EX2,Mochi,0,5,cuisson;distribution_repas;ordre_ingredients;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,"- peser le riz et le colin avant cuisson
- cuir le riz blanc et le colin à l'eau pendant deux fois plus de temps que pour un humain
- transition alimentaire en 6 jours 
- diviser la ration en deux repas par jours
- suivre le poids"
69e773db856a68218958f3cc,EX1,Isopp,0,4,activite_physique;distribution_repas;enrichissement_environnement;satiete_appetit;transition_alimentaire,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,"Transition alimentaire sur 6 jours.
Possibilité de cacher les croquettes dans des jeux (kong par exemple).
Gamelle anti glouton pour manger plus lentement et améliorer la satiété.
Essayer de faire 1h de ballade tranquille par jour."
69e773db856a68218958f3cc,EX2,Mochi,0,2,cuisson;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Transition alimentaire sur 6 jours.
Cuisson vapeur pour tout les aliments. Pour le riz prévoir de doubler le temps de cuisson par rapport à l’habituel (ce qui est marqué sur le paquet)."
69e773e1856a68218958f3ea,EX1,Isopp,0,4,suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Afin de faire perdre du poids à votre chien, je vous propose de passer à un aliment complet humide (moins dense énergétiquement). Ainsi votre chien mangera beaucoup plus en quantité, aura donc moins faim et prendra moins de poids (couverture énergétique de 100% pour cette ration contre 158% pour la ration précédente).
Attention à la transition alimentaire: à effectuer sur 6 jours avec 2 jours à 75% ancien aliment/25%nouvel aliment, puis 2 jours à 50/50 et enfin 2 jours à 25%/75%
Veuillez suivre régulièrement le poids de l'animal, afin d'être sûr qu'il ne tombe pas dans l'anorexie."
69e773e1856a68218958f3ea,EX2,Mochi,0,4,activite_physique;complementation_cmv;cuisson;transition_alimentaire,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Je vous propose cette ration ménagère, avec les 5 sources essentiels (protéines,minéraux,énergie,fibres et lipides).
Attention à la cuisson du riz: bien cuit pour faciliter la digestibilité.
Ajouter l'huile de colza et le Vit'i5 seulement après la cuisson.
Pensez à mettre cette alimentation au maximum sous forme de jeu et penser à faire une transition alimentaire entre la ration actuel et la nouvelle ration (6jours de transition, 2 jours à 75/25, 2 jours à 50/50, 2 jours à 25/75)"
69e773eeaaba882197212485,EX2,Mocchi,0,4,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Réaliser une transition alimentaire sur une semaine
Etaler la ration journalière en plusieurs repas sur la journée
Cuire les ingrédients (colin et riz) à l'eau ou à l'autocuiseur (le riz doit être cuit le double de temps de la cuisson indiquée sur le paquet)
Contrôler et faire un suivi du poids de l'animal (toutes les deux semaines environ)"
69e773eeaaba882197212485,EX1,Isopp,0,3,suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Realiser une transition alimentaire (sur une semaine)
Etaler la prise de la ration sur la journée
Réaliser un suivi du poids de Isopp (par exemple tous les 15 jours)"
69e773f336566621a8d7a54d,EX1,Isopp,0,4,distribution_repas;objectif_poids;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"Je recommande cette nouvelle alimentation pour chiens castrés dans le but d’une perte de poids. Je vous conseille de faire une transition alimentaire progressive entre l’ancienne et la nouvelle alimentation de Isopp, en faisant deux repas par jour.
On peut aussi lui proposer une gamelle anti glouton pour qu’il prenne le temps de prendre son repas sans se précipiter et ainsi augmenter le sentiment de satiété.
Je préconise aussi des visites régulières de suivi pour pouvoir suivre l’évolution de son poids et adapter en fonction la ration."
69e773f336566621a8d7a54d,EX2,Mochi,0,5,complementation_cmv;cuisson;justification_clinique;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,"Je recommande cette alimentation en ration ménagère pour Mochi dans le but de préserver son poids actuel, avec une transition alimentaire progressive étalée dans le temps.
Pour la préparation de cette ration, il faut bien cuire le riz blanc à l’eau, environ deux fois le temps de cuisson indiqué. Il faut aussi cuire à la vapeur les courgettes et le blanc de poulet. Il faut bien veiller à ne pas cuire l’huile de colza ni les complètements en minéraux et vitamines car ils risqueraient de perdre leur propriétés nutritives.
Je préconise des visites de suivi pour avoir un suivi de l’évolution de son poids."
69e7741b36566621a8d7a5cc,EX1,Isopp,0,3,distribution_repas;enrichissement_environnement;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,"Réaliser une transition alimentaire petit à petit en mélangeant au fur de plus en pus la nouvelle ration à l'ancienne pour habituer Isopp.
Faire un suivi du poids régulier pour contrôler que cette nouvelle ration lui convient.
Proposer l'alimentation en 2 repas, on peut également lui proposer dans un tapis de fouille ou une gamelle anti-glouton pour ralentir la prise de repas et ainsi limiter son sentiment de faim."
69e7741b36566621a8d7a5cc,EX2,Mochi,0,6,activite_physique;cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Cuire les aliments à la vapeur et sans sel.
Peser les quantités crues.
Réaliser un suivi du poids régulier pour vérifier que la ration ménagère lui convient et que son poids reste stable.
Réaliser une transition alimentaire.
Proposer les repas en plusieurs fois dans la journée : au moins 3 ou 4 à différents moments de la journée.
Disposer les repas dans des gamelles de jeux pour enrichir son environnement et occuper le chat."
69e77430856a68218958f513,EX1,Isopp,0,5,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"- Effectuer un suivi du poids régulier à la clinique avec les ASV pour modifier la ration si besoin
- Transition alimentaire en 6j
- Utiliser une gamelle anti-glouton
- Diviser les repas
- Alimentation sous forme de jeu"
69e77430856a68218958f513,EX2,Mochi,0,5,activite_physique;cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"- Suivi régulier du poids à la clinique avec les ASV pour modifier la ration si besoin
- Transition alimentaire en 6 jours
- Cuisson du colin et du riz à l'eau et faire cuire le riz 2 fois plus longtemps que pour nous
- Diviser les repas
- Alimentation sous forme de jeu"
69e7744baaba8821972125e7,EX1,Isopp,0,13,activite_physique;distribution_repas;justification_clinique;objectif_poids;satiete_appetit;transition_alimentaire,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,"Observation : la ration actuelle couvre 138% des besoin métabolique du chien, ce qui explique la prise de poids.
il faut donc trouver une nouvelle alimentation commerciale couvrant les besoin du chien mais pas plus; ainsi qu'un aliment qui augmente la satiété. Donc nous cherchons des croquettes avec une densité calorique plus faible pour ne pas a avoir à diminuer la quantité de croquette donné.
Nous recommandons également de diviser la prise de la nourriture en 2 temps (le matin et le soir et d'utiliser des jouer afin que le chien prenne plus de temps pour manger et ainsi atteigne la satiété. on peut se focaliser sur les croquettes sterilisé pour diminuer la densité energétique.
sur 44, le royal canin etait le 7 eme plus dense énergétiquement.
nous voulons des croquettes qui fasse ressentir la satiété donc des croquettes avec quand meme beaucoup de protéine.
j'ai choisi de mettre 275g de croquette (divisé en 2 repas) de stérilisé adult small virbac (c'est des petites croquettes c'est pas génial pour les dents....)
on peut également compléter la ration avec de l'aliment humide moins dense energetiquement et pouvent permettre d'atteindre la satiété.

(si je voulais mettre de l'aliment humide il aurait fallu que ce soit de la même marque mais je n'ai pas trouvé et je n'ai plus le temps)

Faire une transition avec les nouvelles croquettes sur 6 jours en diminuant petit à petit les ancienne et en augmentant petit à petit les nouvelles.
Vérifier dans le mois qui arrive la bonne prise de nourriture et l'état moral et physique du chien.
Revenir dans 1 mois, puis régulièrment, pour réaliser un suivit du poids du chien et ajuster la quantité de croquette si perte de poids exessive par exemple."
69e7746436566621a8d7a71c,EX1,Isopp,0,1,cuisson,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Possibilité d’ajout de courgette bien cuite si le chien a encore faim avec 340g de ration.
69e77464aaba882197212657,EX1,Isopp,0,2,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Effectuer une transition alimentaire sur une semaine. Fractionner les repas.
Faire un suivi de poids toutes les semaines, avec des rdv de suivi toutes les deux semaines."
69e77464aaba882197212657,EX2,Mochi,0,5,cuisson;distribution_repas;suivi_poids_et_clinique,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"Cuire la viande et le riz à l'eau et cuire les haricots à la vapeur. 
Veiller à ce que le chat ne fasse pas de tri. 
Fractionner les repas. 
Effectuer un suivi de poids dans 2 semaines pour s'assurer que la ration correspond au chat.
Vérifier que le chat s'hydrate bien."
69e77494856a68218958f6c3,EX1,Isopp,0,6,distribution_repas;satiete_appetit;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"On remarque que les croquettes d'Isopp lui apporte trop d'énergie et que le taux de protéines est un peu bas.
On va chercher à diminuer la densité énergétique des croquettes et augmenter le taux de protéines pour améliorer la satiété.
Pour cela, on conseille de : 
- donner les croquettes Satiety de chez Royal Canin avec 375 g/jour 
- faire une transition alimentaire sur 6 jours 
- répartir en 3 repas par jour"
69e77494856a68218958f6c3,EX2,Mochi,0,5,cuisson;distribution_repas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Voir la ration ménagère avec les quantités dans ""Rations""
Conseils : 
- réaliser une cuisson des aliments à l'eau (riz, haricots verts et colin)
- cuire le riz 2 fois plus longtemps que pour les humains
- répartir la ration en plusieurs repas par jour (2 ou 3)"
69e7749f36566621a8d7a836,EX1,Isopp,0,1,transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"nouvelles croquettes plus riches en protéines, plus rassasiantes, et réduire la portion se limiter à 230 gr/jour réaliser la transition sur une une semaine minium"
69e7749f36566621a8d7a836,EX2,MOCHI ,0,1,cuisson,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Faire cuire tout les aliments, bien faire cuire le riz"
69e774bd856a68218958f76e,EX1,Isopp,0,4,activite_physique;satiete_appetit;transition_alimentaire,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Transition alimentaire à réaliser au fur et à mesure - sur l'espace d'une semaine 
Donner les nouvelles croquettes à la main au début ou comme des friandises, puis faire un mélange dans la gamelle avec les croquettes acuelles (respecter les 300g), jusqu'à mettre 300g que des nouvelles croquettes
Croquettes à fournir dans des gamelles antigloutons et/ou jeux afin que la prise alimentaire soit plus lente et donc qu'Isopp ait le sentiment de satiété"
69e774bd856a68218958f76e,EX2,Mochi,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Croquettes adaptés aux chats adultes stérilisés
69e774d9856a68218958f7ff,EX1,Isopp,0,2,suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire 
Faire un suivi du poids toutes les 2 semaines"
69e774d9856a68218958f7ff,EX2,Mochi,0,3,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Bien faire cuire le riz (2 fois le temps indiqué pour nous)
Faire une transition alimentaire 
Faire un suivi du poids toutes les 2 semaines"
69e774da36566621a8d7a94d,EX1,Isopp,0,1,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"faire un suivi de l'animal ainsi que de son poids, transition alimentaire de 6 jours, facilitation sociale, diviser en plusieurs petits repas, gamelle anti-glouton"
69e774da36566621a8d7a94d,EX2,Mochi,0,2,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"faire un suivi de l'animal et de son poids, faire une transition alimentaire de 6 jours, diviser en plusieurs petits repas
conseils de cuisson : faire cuire à l'eau le poulet et le riz (faire cuire le riz 2 fois plus longtemps que pour un humain), faire cuire les haricots à la vapeur"
69e774ec36566621a8d7aa01,EX1,Isopp,0,3,distribution_repas;objectif_poids;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,"Plan de perte de poids : faire une transition alimentaire sur une semaine entre la ration actuelle (Royal Canin Adult) et la nouvelle ration proposée (Neutered Adult Large Dog). Diviser la ration journalière en trois repas pour limiter la faim. Réaliser un suivi du poids une fois par semaine si présence d'une balance au domicile, sinon venir à la clinique pour la pesée."
69e774ec36566621a8d7aa01,EX2,Mochi,0,5,cuisson;distribution_repas;ordre_ingredients;suivi_poids_et_clinique,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,"Peser les aliments crus (avant cuisson). Cuire à l'eau les haricots, le poisson et le riz. Le riz doit être cuit deux fois plus longtemps que pour une ration destinée à l'Homme. Diviser la ration en 3-4 repas par jour et placer dans un bol posé à des endroits différents, pour stimuler la recherche des aliments par Mochi (ne pas laisser moisir). Faire un suivi régulier du poids."
69e774ef856a68218958f8ee,EX1,Isopp,0,6,activite_physique;distribution_repas;enrichissement_environnement;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,"Fractionner les repas
Suivi du poid toute des deux semaines.
transition alimentaire en 6 jours
Pour augmenter la satiete donner des legumes type haricot vert appertisé (50g) ou courgette (150g) 
Ralentir la prise alimentaire (jouer type kong/tapis de fouille...)
si encore trop faim consulter et se pencher sur un aliment encore plus proteiné"
69e774ef856a68218958f8ee,EXO2,Mochi,0,5,complementation_cmv;cuisson;ordre_ingredients;preparation_recette;suivi_poids_et_clinique,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,"2x le temps de cuisson habituel au rice cookeur
trasktion alimentaire wur 6 jours
suivi du poid toute lesdeux semaine 
ajouter huile et viti5 apres cuisson 
fractioner lesrepas"
69e77599aaba882197212c04,EX1,Isopp,0,1,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire sur 6 à 7 jour, diviser en plusieurs repas par jour, faire un suivi du poids régulièrement (toutes les deux semaines)"
